control,count,fold,support,variant
promoted_contextual_topk2,3,0,"18,0",actual_full_context
promoted_contextual_topk2,3,0,"19,16",actual_full_context
promoted_contextual_topk2,3,0,"3,0",actual_full_context
promoted_contextual_topk2,2,0,"0,22",actual_full_context
promoted_contextual_topk2,2,0,"1,15",actual_full_context
promoted_contextual_topk2,2,0,"14,18",actual_full_context
promoted_contextual_topk2,2,0,"15,18",actual_full_context
promoted_contextual_topk2,2,0,"16,14",actual_full_context
promoted_contextual_topk2,2,0,"19,22",actual_full_context
promoted_contextual_topk2,2,0,"6,22",actual_full_context
promoted_contextual_topk2,2,0,"8,7",actual_full_context
promoted_contextual_topk2,1,0,"0,10",actual_full_context
promoted_contextual_topk2,1,0,"0,18",actual_full_context
promoted_contextual_topk2,1,0,"0,23",actual_full_context
promoted_contextual_topk2,1,0,"0,3",actual_full_context
promoted_contextual_topk2,1,0,"0,6",actual_full_context
promoted_contextual_topk2,1,0,"0,7",actual_full_context
promoted_contextual_topk2,1,0,"1,18",actual_full_context
promoted_contextual_topk2,1,0,"10,18",actual_full_context
promoted_contextual_topk2,1,0,"11,21",actual_full_context
promoted_contextual_topk2,1,0,"11,23",actual_full_context
promoted_contextual_topk2,1,0,"11,4",actual_full_context
promoted_contextual_topk2,1,0,"11,6",actual_full_context
promoted_contextual_topk2,1,0,"13,0",actual_full_context
promoted_contextual_topk2,1,0,"14,0",actual_full_context
promoted_contextual_topk2,1,0,"14,4",actual_full_context
promoted_contextual_topk2,1,0,"15,1",actual_full_context
promoted_contextual_topk2,1,0,"16,4",actual_full_context
promoted_contextual_topk2,1,0,"18,15",actual_full_context
promoted_contextual_topk2,1,0,"18,23",actual_full_context
promoted_contextual_topk2,1,0,"19,14",actual_full_context
promoted_contextual_topk2,1,0,"2,3",actual_full_context
promoted_contextual_topk2,1,0,"21,18",actual_full_context
promoted_contextual_topk2,1,0,"22,11",actual_full_context
promoted_contextual_topk2,1,0,"22,18",actual_full_context
promoted_contextual_topk2,1,0,"23,18",actual_full_context
promoted_contextual_topk2,1,0,"23,3",actual_full_context
promoted_contextual_topk2,1,0,"3,23",actual_full_context
promoted_contextual_topk2,1,0,"4,14",actual_full_context
promoted_contextual_topk2,1,0,"4,18",actual_full_context
promoted_contextual_topk2,1,0,"4,21",actual_full_context
promoted_contextual_topk2,1,0,"4,22",actual_full_context
promoted_contextual_topk2,1,0,"6,0",actual_full_context
promoted_contextual_topk2,1,0,"6,15",actual_full_context
promoted_contextual_topk2,1,0,"6,18",actual_full_context
promoted_contextual_topk2,1,0,"7,1",actual_full_context
promoted_contextual_topk2,1,0,"7,18",actual_full_context
promoted_contextual_topk2,1,0,"7,22",actual_full_context
promoted_contextual_topk2,1,0,"8,1",actual_full_context
promoted_contextual_topk2,1,0,"8,15",actual_full_context
promoted_contextual_topk2,3,0,"4,18",causal_current_past_position
promoted_contextual_topk2,2,0,"0,22",causal_current_past_position
promoted_contextual_topk2,2,0,"14,23",causal_current_past_position
promoted_contextual_topk2,2,0,"16,14",causal_current_past_position
promoted_contextual_topk2,2,0,"18,0",causal_current_past_position
promoted_contextual_topk2,2,0,"19,16",causal_current_past_position
promoted_contextual_topk2,2,0,"3,0",causal_current_past_position
promoted_contextual_topk2,2,0,"6,16",causal_current_past_position
promoted_contextual_topk2,1,0,"0,14",causal_current_past_position
promoted_contextual_topk2,1,0,"0,18",causal_current_past_position
promoted_contextual_topk2,1,0,"0,3",causal_current_past_position
promoted_contextual_topk2,1,0,"0,4",causal_current_past_position
promoted_contextual_topk2,1,0,"0,6",causal_current_past_position
promoted_contextual_topk2,1,0,"1,14",causal_current_past_position
promoted_contextual_topk2,1,0,"1,15",causal_current_past_position
promoted_contextual_topk2,1,0,"1,9",causal_current_past_position
promoted_contextual_topk2,1,0,"10,18",causal_current_past_position
promoted_contextual_topk2,1,0,"11,15",causal_current_past_position
promoted_contextual_topk2,1,0,"11,21",causal_current_past_position
promoted_contextual_topk2,1,0,"11,22",causal_current_past_position
promoted_contextual_topk2,1,0,"11,7",causal_current_past_position
promoted_contextual_topk2,1,0,"13,0",causal_current_past_position
promoted_contextual_topk2,1,0,"14,11",causal_current_past_position
promoted_contextual_topk2,1,0,"14,15",causal_current_past_position
promoted_contextual_topk2,1,0,"14,18",causal_current_past_position
promoted_contextual_topk2,1,0,"15,14",causal_current_past_position
promoted_contextual_topk2,1,0,"15,18",causal_current_past_position
promoted_contextual_topk2,1,0,"15,22",causal_current_past_position
promoted_contextual_topk2,1,0,"16,4",causal_current_past_position
promoted_contextual_topk2,1,0,"18,15",causal_current_past_position
promoted_contextual_topk2,1,0,"18,23",causal_current_past_position
promoted_contextual_topk2,1,0,"18,7",causal_current_past_position
promoted_contextual_topk2,1,0,"19,0",causal_current_past_position
promoted_contextual_topk2,1,0,"19,14",causal_current_past_position
promoted_contextual_topk2,1,0,"19,4",causal_current_past_position
promoted_contextual_topk2,1,0,"2,3",causal_current_past_position
promoted_contextual_topk2,1,0,"21,18",causal_current_past_position
promoted_contextual_topk2,1,0,"22,18",causal_current_past_position
promoted_contextual_topk2,1,0,"23,0",causal_current_past_position
promoted_contextual_topk2,1,0,"23,14",causal_current_past_position
promoted_contextual_topk2,1,0,"23,18",causal_current_past_position
promoted_contextual_topk2,1,0,"3,22",causal_current_past_position
promoted_contextual_topk2,1,0,"3,23",causal_current_past_position
promoted_contextual_topk2,1,0,"4,19",causal_current_past_position
promoted_contextual_topk2,1,0,"4,21",causal_current_past_position
promoted_contextual_topk2,1,0,"6,11",causal_current_past_position
promoted_contextual_topk2,1,0,"6,18",causal_current_past_position
promoted_contextual_topk2,1,0,"6,22",causal_current_past_position
promoted_contextual_topk2,1,0,"7,1",causal_current_past_position
promoted_contextual_topk2,1,0,"7,22",causal_current_past_position
promoted_contextual_topk2,1,0,"7,4",causal_current_past_position
promoted_contextual_topk2,1,0,"8,1",causal_current_past_position
promoted_contextual_topk2,1,0,"8,11",causal_current_past_position
promoted_contextual_topk2,1,0,"8,18",causal_current_past_position
promoted_contextual_topk2,1,0,"8,7",causal_current_past_position
promoted_contextual_topk2,5,0,"19,4",current_hidden_only
promoted_contextual_topk2,3,0,"11,22",current_hidden_only
promoted_contextual_topk2,3,0,"18,15",current_hidden_only
promoted_contextual_topk2,3,0,"18,23",current_hidden_only
promoted_contextual_topk2,2,0,"0,18",current_hidden_only
promoted_contextual_topk2,2,0,"2,0",current_hidden_only
promoted_contextual_topk2,2,0,"7,6",current_hidden_only
promoted_contextual_topk2,1,0,"0,14",current_hidden_only
promoted_contextual_topk2,1,0,"0,4",current_hidden_only
promoted_contextual_topk2,1,0,"0,7",current_hidden_only
promoted_contextual_topk2,1,0,"0,9",current_hidden_only
promoted_contextual_topk2,1,0,"1,0",current_hidden_only
promoted_contextual_topk2,1,0,"1,15",current_hidden_only
promoted_contextual_topk2,1,0,"1,18",current_hidden_only
promoted_contextual_topk2,1,0,"10,18",current_hidden_only
promoted_contextual_topk2,1,0,"11,1",current_hidden_only
promoted_contextual_topk2,1,0,"11,18",current_hidden_only
promoted_contextual_topk2,1,0,"13,18",current_hidden_only
promoted_contextual_topk2,1,0,"14,0",current_hidden_only
promoted_contextual_topk2,1,0,"14,15",current_hidden_only
promoted_contextual_topk2,1,0,"14,16",current_hidden_only
promoted_contextual_topk2,1,0,"14,19",current_hidden_only
promoted_contextual_topk2,1,0,"14,7",current_hidden_only
promoted_contextual_topk2,1,0,"15,18",current_hidden_only
promoted_contextual_topk2,1,0,"15,6",current_hidden_only
promoted_contextual_topk2,1,0,"16,14",current_hidden_only
promoted_contextual_topk2,1,0,"16,7",current_hidden_only
promoted_contextual_topk2,1,0,"18,6",current_hidden_only
promoted_contextual_topk2,1,0,"18,7",current_hidden_only
promoted_contextual_topk2,1,0,"18,8",current_hidden_only
promoted_contextual_topk2,1,0,"19,16",current_hidden_only
promoted_contextual_topk2,1,0,"19,22",current_hidden_only
promoted_contextual_topk2,1,0,"21,18",current_hidden_only
promoted_contextual_topk2,1,0,"22,18",current_hidden_only
promoted_contextual_topk2,1,0,"23,11",current_hidden_only
promoted_contextual_topk2,1,0,"3,13",current_hidden_only
promoted_contextual_topk2,1,0,"3,14",current_hidden_only
promoted_contextual_topk2,1,0,"3,16",current_hidden_only
promoted_contextual_topk2,1,0,"3,4",current_hidden_only
promoted_contextual_topk2,1,0,"4,18",current_hidden_only
promoted_contextual_topk2,1,0,"4,22",current_hidden_only
promoted_contextual_topk2,1,0,"4,3",current_hidden_only
promoted_contextual_topk2,1,0,"6,0",current_hidden_only
promoted_contextual_topk2,1,0,"6,16",current_hidden_only
promoted_contextual_topk2,1,0,"6,21",current_hidden_only
promoted_contextual_topk2,1,0,"6,22",current_hidden_only
promoted_contextual_topk2,1,0,"6,7",current_hidden_only
promoted_contextual_topk2,1,0,"7,18",current_hidden_only
promoted_contextual_topk2,1,0,"8,1",current_hidden_only
promoted_contextual_topk2,1,0,"8,16",current_hidden_only
promoted_contextual_topk2,1,0,"8,7",current_hidden_only
promoted_contextual_topk2,9,0,"14,0",position_only
promoted_contextual_topk2,8,0,"0,6",position_only
promoted_contextual_topk2,7,0,"4,18",position_only
promoted_contextual_topk2,6,0,"18,22",position_only
promoted_contextual_topk2,5,0,"0,14",position_only
promoted_contextual_topk2,5,0,"1,14",position_only
promoted_contextual_topk2,5,0,"14,22",position_only
promoted_contextual_topk2,5,0,"18,4",position_only
promoted_contextual_topk2,5,0,"4,6",position_only
promoted_contextual_topk2,4,0,"6,3",position_only
promoted_contextual_topk2,2,0,"6,0",position_only
promoted_contextual_topk2,1,0,"18,14",position_only
promoted_contextual_topk2,1,0,"18,7",position_only
promoted_contextual_topk2,1,0,"6,4",position_only
promoted_contextual_topk2,4,0,"14,23",past_context_only
promoted_contextual_topk2,3,0,"18,0",past_context_only
promoted_contextual_topk2,3,0,"3,0",past_context_only
promoted_contextual_topk2,2,0,"0,3",past_context_only
promoted_contextual_topk2,2,0,"19,0",past_context_only
promoted_contextual_topk2,2,0,"4,18",past_context_only
promoted_contextual_topk2,2,0,"6,18",past_context_only
promoted_contextual_topk2,2,0,"8,11",past_context_only
promoted_contextual_topk2,1,0,"0,1",past_context_only
promoted_contextual_topk2,1,0,"0,14",past_context_only
promoted_contextual_topk2,1,0,"0,18",past_context_only
promoted_contextual_topk2,1,0,"0,19",past_context_only
promoted_contextual_topk2,1,0,"0,22",past_context_only
promoted_contextual_topk2,1,0,"0,4",past_context_only
promoted_contextual_topk2,1,0,"1,14",past_context_only
promoted_contextual_topk2,1,0,"1,15",past_context_only
promoted_contextual_topk2,1,0,"1,18",past_context_only
promoted_contextual_topk2,1,0,"10,18",past_context_only
promoted_contextual_topk2,1,0,"11,16",past_context_only
promoted_contextual_topk2,1,0,"11,21",past_context_only
promoted_contextual_topk2,1,0,"11,22",past_context_only
promoted_contextual_topk2,1,0,"11,3",past_context_only
promoted_contextual_topk2,1,0,"11,6",past_context_only
promoted_contextual_topk2,1,0,"13,15",past_context_only
promoted_contextual_topk2,1,0,"14,0",past_context_only
promoted_contextual_topk2,1,0,"14,18",past_context_only
promoted_contextual_topk2,1,0,"15,0",past_context_only
promoted_contextual_topk2,1,0,"15,14",past_context_only
promoted_contextual_topk2,1,0,"15,18",past_context_only
promoted_contextual_topk2,1,0,"16,11",past_context_only
promoted_contextual_topk2,1,0,"16,14",past_context_only
promoted_contextual_topk2,1,0,"16,6",past_context_only
promoted_contextual_topk2,1,0,"18,15",past_context_only
promoted_contextual_topk2,1,0,"18,23",past_context_only
promoted_contextual_topk2,1,0,"19,14",past_context_only
promoted_contextual_topk2,1,0,"19,16",past_context_only
promoted_contextual_topk2,1,0,"19,4",past_context_only
promoted_contextual_topk2,1,0,"2,1",past_context_only
promoted_contextual_topk2,1,0,"21,18",past_context_only
promoted_contextual_topk2,1,0,"22,18",past_context_only
promoted_contextual_topk2,1,0,"23,1",past_context_only
promoted_contextual_topk2,1,0,"3,23",past_context_only
promoted_contextual_topk2,1,0,"4,19",past_context_only
promoted_contextual_topk2,1,0,"4,21",past_context_only
promoted_contextual_topk2,1,0,"4,22",past_context_only
promoted_contextual_topk2,1,0,"6,16",past_context_only
promoted_contextual_topk2,1,0,"6,3",past_context_only
promoted_contextual_topk2,1,0,"7,1",past_context_only
promoted_contextual_topk2,1,0,"7,22",past_context_only
promoted_contextual_topk2,1,0,"7,4",past_context_only
promoted_contextual_topk2,1,0,"8,18",past_context_only
promoted_contextual_topk2,1,0,"8,7",past_context_only
linear_topk2_control,7,0,"1,0",linear_actual
linear_topk2_control,7,0,"2,0",linear_actual
linear_topk2_control,6,0,"0,2",linear_actual
linear_topk2_control,4,0,"1,16",linear_actual
linear_topk2_control,4,0,"1,4",linear_actual
linear_topk2_control,4,0,"4,1",linear_actual
linear_topk2_control,3,0,"0,1",linear_actual
linear_topk2_control,3,0,"1,2",linear_actual
linear_topk2_control,2,0,"0,4",linear_actual
linear_topk2_control,2,0,"1,5",linear_actual
linear_topk2_control,2,0,"2,1",linear_actual
linear_topk2_control,2,0,"2,11",linear_actual
linear_topk2_control,2,0,"3,0",linear_actual
linear_topk2_control,2,0,"4,11",linear_actual
linear_topk2_control,2,0,"6,1",linear_actual
linear_topk2_control,1,0,"1,10",linear_actual
linear_topk2_control,1,0,"1,11",linear_actual
linear_topk2_control,1,0,"16,1",linear_actual
linear_topk2_control,1,0,"2,16",linear_actual
linear_topk2_control,1,0,"2,4",linear_actual
linear_topk2_control,1,0,"2,5",linear_actual
linear_topk2_control,1,0,"3,16",linear_actual
linear_topk2_control,1,0,"3,2",linear_actual
linear_topk2_control,1,0,"4,0",linear_actual
linear_topk2_control,1,0,"4,13",linear_actual
linear_topk2_control,1,0,"4,6",linear_actual
linear_topk2_control,1,0,"5,1",linear_actual
causal_contextual_topk2,3,0,"6,21",actual_causal_context
causal_contextual_topk2,2,0,"0,1",actual_causal_context
causal_contextual_topk2,2,0,"12,15",actual_causal_context
causal_contextual_topk2,2,0,"15,12",actual_causal_context
causal_contextual_topk2,2,0,"16,6",actual_causal_context
causal_contextual_topk2,2,0,"17,3",actual_causal_context
causal_contextual_topk2,2,0,"23,3",actual_causal_context
causal_contextual_topk2,2,0,"3,1",actual_causal_context
causal_contextual_topk2,2,0,"3,15",actual_causal_context
causal_contextual_topk2,1,0,"0,11",actual_causal_context
causal_contextual_topk2,1,0,"0,15",actual_causal_context
causal_contextual_topk2,1,0,"0,21",actual_causal_context
causal_contextual_topk2,1,0,"0,23",actual_causal_context
causal_contextual_topk2,1,0,"0,3",actual_causal_context
causal_contextual_topk2,1,0,"0,8",actual_causal_context
causal_contextual_topk2,1,0,"1,16",actual_causal_context
causal_contextual_topk2,1,0,"1,3",actual_causal_context
causal_contextual_topk2,1,0,"10,1",actual_causal_context
causal_contextual_topk2,1,0,"10,15",actual_causal_context
causal_contextual_topk2,1,0,"11,12",actual_causal_context
causal_contextual_topk2,1,0,"11,3",actual_causal_context
causal_contextual_topk2,1,0,"12,0",actual_causal_context
causal_contextual_topk2,1,0,"12,11",actual_causal_context
causal_contextual_topk2,1,0,"12,17",actual_causal_context
causal_contextual_topk2,1,0,"12,2",actual_causal_context
causal_contextual_topk2,1,0,"12,21",actual_causal_context
causal_contextual_topk2,1,0,"12,3",actual_causal_context
causal_contextual_topk2,1,0,"13,3",actual_causal_context
causal_contextual_topk2,1,0,"14,11",actual_causal_context
causal_contextual_topk2,1,0,"14,15",actual_causal_context
causal_contextual_topk2,1,0,"14,3",actual_causal_context
causal_contextual_topk2,1,0,"15,11",actual_causal_context
causal_contextual_topk2,1,0,"16,19",actual_causal_context
causal_contextual_topk2,1,0,"16,21",actual_causal_context
causal_contextual_topk2,1,0,"17,1",actual_causal_context
causal_contextual_topk2,1,0,"17,11",actual_causal_context
causal_contextual_topk2,1,0,"18,21",actual_causal_context
causal_contextual_topk2,1,0,"18,8",actual_causal_context
causal_contextual_topk2,1,0,"19,0",actual_causal_context
causal_contextual_topk2,1,0,"19,12",actual_causal_context
causal_contextual_topk2,1,0,"20,11",actual_causal_context
causal_contextual_topk2,1,0,"21,11",actual_causal_context
causal_contextual_topk2,1,0,"21,12",actual_causal_context
causal_contextual_topk2,1,0,"21,3",actual_causal_context
causal_contextual_topk2,1,0,"21,6",actual_causal_context
causal_contextual_topk2,1,0,"23,17",actual_causal_context
causal_contextual_topk2,1,0,"3,12",actual_causal_context
causal_contextual_topk2,1,0,"4,12",actual_causal_context
causal_contextual_topk2,1,0,"5,15",actual_causal_context
causal_contextual_topk2,1,0,"7,3",actual_causal_context
causal_contextual_topk2,1,0,"8,1",actual_causal_context
causal_contextual_topk2,1,0,"8,18",actual_causal_context
causal_contextual_topk2,1,0,"9,11",actual_causal_context
causal_contextual_topk2,1,0,"9,16",actual_causal_context
causal_contextual_topk2,3,0,"6,21",causal_current_past_position
causal_contextual_topk2,2,0,"0,1",causal_current_past_position
causal_contextual_topk2,2,0,"12,15",causal_current_past_position
causal_contextual_topk2,2,0,"15,12",causal_current_past_position
causal_contextual_topk2,2,0,"16,6",causal_current_past_position
causal_contextual_topk2,2,0,"17,3",causal_current_past_position
causal_contextual_topk2,2,0,"23,3",causal_current_past_position
causal_contextual_topk2,2,0,"3,1",causal_current_past_position
causal_contextual_topk2,2,0,"3,15",causal_current_past_position
causal_contextual_topk2,1,0,"0,11",causal_current_past_position
causal_contextual_topk2,1,0,"0,15",causal_current_past_position
causal_contextual_topk2,1,0,"0,21",causal_current_past_position
causal_contextual_topk2,1,0,"0,23",causal_current_past_position
causal_contextual_topk2,1,0,"0,3",causal_current_past_position
causal_contextual_topk2,1,0,"0,8",causal_current_past_position
causal_contextual_topk2,1,0,"1,16",causal_current_past_position
causal_contextual_topk2,1,0,"1,3",causal_current_past_position
causal_contextual_topk2,1,0,"10,1",causal_current_past_position
causal_contextual_topk2,1,0,"10,15",causal_current_past_position
causal_contextual_topk2,1,0,"11,12",causal_current_past_position
causal_contextual_topk2,1,0,"11,3",causal_current_past_position
causal_contextual_topk2,1,0,"12,0",causal_current_past_position
causal_contextual_topk2,1,0,"12,11",causal_current_past_position
causal_contextual_topk2,1,0,"12,17",causal_current_past_position
causal_contextual_topk2,1,0,"12,2",causal_current_past_position
causal_contextual_topk2,1,0,"12,21",causal_current_past_position
causal_contextual_topk2,1,0,"12,3",causal_current_past_position
causal_contextual_topk2,1,0,"13,3",causal_current_past_position
causal_contextual_topk2,1,0,"14,11",causal_current_past_position
causal_contextual_topk2,1,0,"14,15",causal_current_past_position
causal_contextual_topk2,1,0,"14,3",causal_current_past_position
causal_contextual_topk2,1,0,"15,11",causal_current_past_position
causal_contextual_topk2,1,0,"16,19",causal_current_past_position
causal_contextual_topk2,1,0,"16,21",causal_current_past_position
causal_contextual_topk2,1,0,"17,1",causal_current_past_position
causal_contextual_topk2,1,0,"17,11",causal_current_past_position
causal_contextual_topk2,1,0,"18,21",causal_current_past_position
causal_contextual_topk2,1,0,"18,8",causal_current_past_position
causal_contextual_topk2,1,0,"19,0",causal_current_past_position
causal_contextual_topk2,1,0,"19,12",causal_current_past_position
causal_contextual_topk2,1,0,"20,11",causal_current_past_position
causal_contextual_topk2,1,0,"21,11",causal_current_past_position
causal_contextual_topk2,1,0,"21,12",causal_current_past_position
causal_contextual_topk2,1,0,"21,3",causal_current_past_position
causal_contextual_topk2,1,0,"21,6",causal_current_past_position
causal_contextual_topk2,1,0,"23,17",causal_current_past_position
causal_contextual_topk2,1,0,"3,12",causal_current_past_position
causal_contextual_topk2,1,0,"4,12",causal_current_past_position
causal_contextual_topk2,1,0,"5,15",causal_current_past_position
causal_contextual_topk2,1,0,"7,3",causal_current_past_position
causal_contextual_topk2,1,0,"8,1",causal_current_past_position
causal_contextual_topk2,1,0,"8,18",causal_current_past_position
causal_contextual_topk2,1,0,"9,11",causal_current_past_position
causal_contextual_topk2,1,0,"9,16",causal_current_past_position
causal_contextual_topk2,3,0,"6,21",current_past_no_position
causal_contextual_topk2,2,0,"0,1",current_past_no_position
causal_contextual_topk2,2,0,"12,15",current_past_no_position
causal_contextual_topk2,2,0,"15,12",current_past_no_position
causal_contextual_topk2,2,0,"16,6",current_past_no_position
causal_contextual_topk2,2,0,"17,3",current_past_no_position
causal_contextual_topk2,2,0,"23,3",current_past_no_position
causal_contextual_topk2,2,0,"3,1",current_past_no_position
causal_contextual_topk2,2,0,"3,15",current_past_no_position
causal_contextual_topk2,1,0,"0,11",current_past_no_position
causal_contextual_topk2,1,0,"0,15",current_past_no_position
causal_contextual_topk2,1,0,"0,21",current_past_no_position
causal_contextual_topk2,1,0,"0,23",current_past_no_position
causal_contextual_topk2,1,0,"0,3",current_past_no_position
causal_contextual_topk2,1,0,"0,8",current_past_no_position
causal_contextual_topk2,1,0,"1,16",current_past_no_position
causal_contextual_topk2,1,0,"1,3",current_past_no_position
causal_contextual_topk2,1,0,"10,1",current_past_no_position
causal_contextual_topk2,1,0,"10,15",current_past_no_position
causal_contextual_topk2,1,0,"11,12",current_past_no_position
causal_contextual_topk2,1,0,"11,3",current_past_no_position
causal_contextual_topk2,1,0,"12,0",current_past_no_position
causal_contextual_topk2,1,0,"12,11",current_past_no_position
causal_contextual_topk2,1,0,"12,17",current_past_no_position
causal_contextual_topk2,1,0,"12,2",current_past_no_position
causal_contextual_topk2,1,0,"12,21",current_past_no_position
causal_contextual_topk2,1,0,"12,3",current_past_no_position
causal_contextual_topk2,1,0,"13,0",current_past_no_position
causal_contextual_topk2,1,0,"14,11",current_past_no_position
causal_contextual_topk2,1,0,"14,15",current_past_no_position
causal_contextual_topk2,1,0,"14,3",current_past_no_position
causal_contextual_topk2,1,0,"15,11",current_past_no_position
causal_contextual_topk2,1,0,"16,19",current_past_no_position
causal_contextual_topk2,1,0,"16,21",current_past_no_position
causal_contextual_topk2,1,0,"17,1",current_past_no_position
causal_contextual_topk2,1,0,"17,11",current_past_no_position
causal_contextual_topk2,1,0,"18,21",current_past_no_position
causal_contextual_topk2,1,0,"18,8",current_past_no_position
causal_contextual_topk2,1,0,"19,0",current_past_no_position
causal_contextual_topk2,1,0,"19,12",current_past_no_position
causal_contextual_topk2,1,0,"20,11",current_past_no_position
causal_contextual_topk2,1,0,"21,11",current_past_no_position
causal_contextual_topk2,1,0,"21,12",current_past_no_position
causal_contextual_topk2,1,0,"21,3",current_past_no_position
causal_contextual_topk2,1,0,"21,6",current_past_no_position
causal_contextual_topk2,1,0,"23,17",current_past_no_position
causal_contextual_topk2,1,0,"3,12",current_past_no_position
causal_contextual_topk2,1,0,"4,12",current_past_no_position
causal_contextual_topk2,1,0,"5,15",current_past_no_position
causal_contextual_topk2,1,0,"7,3",current_past_no_position
causal_contextual_topk2,1,0,"8,1",current_past_no_position
causal_contextual_topk2,1,0,"8,18",current_past_no_position
causal_contextual_topk2,1,0,"9,11",current_past_no_position
causal_contextual_topk2,1,0,"9,16",current_past_no_position
causal_contextual_topk2,6,0,"0,8",current_hidden_only
causal_contextual_topk2,3,0,"16,6",current_hidden_only
causal_contextual_topk2,3,0,"3,8",current_hidden_only
causal_contextual_topk2,3,0,"9,20",current_hidden_only
causal_contextual_topk2,2,0,"1,3",current_hidden_only
causal_contextual_topk2,2,0,"11,12",current_hidden_only
causal_contextual_topk2,2,0,"12,0",current_hidden_only
causal_contextual_topk2,2,0,"12,11",current_hidden_only
causal_contextual_topk2,2,0,"12,5",current_hidden_only
causal_contextual_topk2,2,0,"14,11",current_hidden_only
causal_contextual_topk2,2,0,"17,11",current_hidden_only
causal_contextual_topk2,2,0,"21,19",current_hidden_only
causal_contextual_topk2,2,0,"23,3",current_hidden_only
causal_contextual_topk2,1,0,"0,21",current_hidden_only
causal_contextual_topk2,1,0,"0,3",current_hidden_only
causal_contextual_topk2,1,0,"10,15",current_hidden_only
causal_contextual_topk2,1,0,"10,6",current_hidden_only
causal_contextual_topk2,1,0,"12,15",current_hidden_only
causal_contextual_topk2,1,0,"12,6",current_hidden_only
causal_contextual_topk2,1,0,"12,8",current_hidden_only
causal_contextual_topk2,1,0,"13,6",current_hidden_only
causal_contextual_topk2,1,0,"14,21",current_hidden_only
causal_contextual_topk2,1,0,"15,11",current_hidden_only
causal_contextual_topk2,1,0,"15,17",current_hidden_only
causal_contextual_topk2,1,0,"15,3",current_hidden_only
causal_contextual_topk2,1,0,"16,12",current_hidden_only
causal_contextual_topk2,1,0,"17,14",current_hidden_only
causal_contextual_topk2,1,0,"18,11",current_hidden_only
causal_contextual_topk2,1,0,"18,8",current_hidden_only
causal_contextual_topk2,1,0,"19,5",current_hidden_only
causal_contextual_topk2,1,0,"21,11",current_hidden_only
causal_contextual_topk2,1,0,"21,12",current_hidden_only
causal_contextual_topk2,1,0,"21,6",current_hidden_only
causal_contextual_topk2,1,0,"23,6",current_hidden_only
causal_contextual_topk2,1,0,"3,1",current_hidden_only
causal_contextual_topk2,1,0,"3,11",current_hidden_only
causal_contextual_topk2,1,0,"4,3",current_hidden_only
causal_contextual_topk2,1,0,"6,12",current_hidden_only
causal_contextual_topk2,1,0,"6,21",current_hidden_only
causal_contextual_topk2,1,0,"6,23",current_hidden_only
causal_contextual_topk2,1,0,"7,8",current_hidden_only
causal_contextual_topk2,1,0,"8,0",current_hidden_only
causal_contextual_topk2,1,0,"8,18",current_hidden_only
causal_contextual_topk2,1,0,"9,21",current_hidden_only
causal_contextual_topk2,13,0,"3,11",position_only
causal_contextual_topk2,12,0,"3,8",position_only
causal_contextual_topk2,10,0,"15,14",position_only
causal_contextual_topk2,5,0,"15,11",position_only
causal_contextual_topk2,5,0,"15,3",position_only
causal_contextual_topk2,5,0,"16,8",position_only
causal_contextual_topk2,4,0,"8,3",position_only
causal_contextual_topk2,3,0,"3,15",position_only
causal_contextual_topk2,2,0,"16,3",position_only
causal_contextual_topk2,2,0,"8,16",position_only
causal_contextual_topk2,1,0,"15,21",position_only
causal_contextual_topk2,1,0,"16,11",position_only
causal_contextual_topk2,1,0,"16,15",position_only
causal_contextual_topk2,5,0,"12,3",past_context_only
causal_contextual_topk2,2,0,"0,12",past_context_only
causal_contextual_topk2,2,0,"1,16",past_context_only
causal_contextual_topk2,2,0,"1,6",past_context_only
causal_contextual_topk2,2,0,"12,21",past_context_only
causal_contextual_topk2,2,0,"14,3",past_context_only
causal_contextual_topk2,2,0,"16,6",past_context_only
causal_contextual_topk2,2,0,"17,3",past_context_only
causal_contextual_topk2,2,0,"23,3",past_context_only
causal_contextual_topk2,2,0,"3,15",past_context_only
causal_contextual_topk2,1,0,"0,11",past_context_only
causal_contextual_topk2,1,0,"0,15",past_context_only
causal_contextual_topk2,1,0,"0,21",past_context_only
causal_contextual_topk2,1,0,"0,23",past_context_only
causal_contextual_topk2,1,0,"0,3",past_context_only
causal_contextual_topk2,1,0,"10,1",past_context_only
causal_contextual_topk2,1,0,"10,15",past_context_only
causal_contextual_topk2,1,0,"11,3",past_context_only
causal_contextual_topk2,1,0,"11,8",past_context_only
causal_contextual_topk2,1,0,"12,19",past_context_only
causal_contextual_topk2,1,0,"12,9",past_context_only
causal_contextual_topk2,1,0,"13,3",past_context_only
causal_contextual_topk2,1,0,"14,17",past_context_only
causal_contextual_topk2,1,0,"15,0",past_context_only
causal_contextual_topk2,1,0,"15,12",past_context_only
causal_contextual_topk2,1,0,"15,3",past_context_only
causal_contextual_topk2,1,0,"16,19",past_context_only
causal_contextual_topk2,1,0,"16,21",past_context_only
causal_contextual_topk2,1,0,"17,16",past_context_only
causal_contextual_topk2,1,0,"17,6",past_context_only
causal_contextual_topk2,1,0,"18,16",past_context_only
causal_contextual_topk2,1,0,"18,21",past_context_only
causal_contextual_topk2,1,0,"19,11",past_context_only
causal_contextual_topk2,1,0,"20,11",past_context_only
causal_contextual_topk2,1,0,"21,14",past_context_only
